Store,Date,Time,Term,Trans,SNAP_ID,Total Spent with SNAP,Total Spent on Fruit & Vegatables,Total Spent on Other Items,Value of Coupons Redeemed,Count of Coupons Redeemed,CASH,CHECKS,EBT,EBT-OTHER,WIC,CREDIT CARDS,DEBIT CARDS,OTHER TENDERS
4,20190130,175833,4,227,4538,47.53,17.55,39.1,10,1,0,0,47.53,0,0,0,9.12,0
9,20190130,165218,4,58,6188,72.82,18.36,54.46,10,1,0,0,72.82,0,0,0,0,0
1,20190131,84531,3,25,8957,14.63,12.44,2.19,5,1,0,0,14.63,0,0,0,0,0
1,20190131,122206,5,13,0,0,14.46,17.44,5,1,23.98,0,0,0,0,7.92,0,0
1,20190131,124752,5,27,4948,21.71,5.55,16.16,5,1,0,0,21.71,0,0,0,0,0
1,20190131,154503,4,64,0,0,12.68,12.36,10,1,25.04,0,0,0,0,0,0,0
1,20190131,180542,71,151,5492,12.13,10.16,6.67,10,1,0,0,12.13,0,0,0,4.7,0
4,20190131,155312,5,205,1657,49.72,17.73,31.99,5,1,0,0,49.72,0,0,0,0,0
8,20190131,152906,7,24,2176,105.46,16.63,88.83,10,1,0,0,105.46,0,0,0,0,0
9,20190131,162649,5,162,0,0,19.52,22.55,10,1,0,0,0,0,34.44,0,7.63,0
9,20190131,171430,2,20,6702,23.71,15.37,8.34,10,1,0,0,23.71,0,0,0,0,0
9,20190131,173548,6,139,2079,27.94,13.36,19.17,10,1,0,0,27.94,0,0,0,4.59,0
15,20190131,173247,30,126,0,0,6.81,9.32,5,1,16.13,0,0,0,0,0,0,0
1,20190201,112326,3,134,0,0,10.97,18.59,10,1,29.56,0,0,0,0,0,0,0
1,20190201,172348,2,162,6776,12.72,12.82,0.82,10,1,0.92,0,12.72,0,0,0,0,0
1,20190201,183927,3,317,0,0,24.93,52.31,10,1,0,0,0,0,0,77.24,0,0
4,20190201,172954,4,180,7203,30.67,7.04,23.63,5,1,0,0,30.67,0,0,0,0,0
4,20190201,185040,2,178,0,0,16.22,4.74,10,1,0,0,0,0,0,0,20.96,0
9,20190201,121051,5,11,9674,16.61,17.28,10.04,10,1,10.71,0,16.61,0,0,0,0,0
9,20190201,155248,2,193,2525,22.57,16.84,5.73,10,1,0,0,22.57,0,0,0,0,0
1,20190202,93828,4,17,799,42.19,5.85,36.34,5,1,0,0,42.19,0,0,0,0,0
1,20190202,112627,3,55,0,0,10.11,6.4,5,1,16.51,0,0,0,0,0,0,0
1,20190202,121416,2,151,5686,6.01,16.01,-10,10,1,0,0,6.01,0,0,0,0,0
1,20190202,125757,3,89,9537,14.07,8.58,53.97,5,1,48.48,0,14.07,0,0,0,0,0
1,20190202,151028,5,198,2606,80.4,28.7,63.98,10,1,12.28,0,80.4,0,0,0,0,0
1,20190202,155248,3,146,771,6.12,15.14,-9.02,10,1,0,0,6.12,0,0,0,0,0
4,20190202,92526,2,30,9265,9.82,11.75,-1.93,5,1,0,0,9.82,0,0,0,0,0
4,20190202,121739,4,148,9995,4.14,16.09,-11.95,10,1,0,0,4.14,0,0,0,0,0
4,20190202,191243,4,305,4547,95.64,21.92,86.85,10,1,-50,0,95.64,0,0,0,63.13,0
8,20190202,140842,7,47,0,0,16.52,148.33,10,2,164.85,0,0,0,0,0,0,0
9,20190202,105555,7,47,0,0,19.37,25.09,10,1,0,0,0,0,0,19.46,0,25
9,20190202,125944,2,67,4056,164.61,62.08,147.99,10,1,0,0,164.61,0,45.46,0,0,0
9,20190202,135526,7,182,0,0,21.02,3.77,20,2,0,24.79,0,0,0,0,0,0
1,20190203,162252,5,183,0,0,10.83,29.98,5,1,40.81,0,0,0,0,0,0,0
4,20190203,145008,6,110,6510,24.71,27.17,16.41,15,2,0,0,24.71,0,18.87,0,0,0
4,20190203,145945,72,61,0,0,16.97,-3.34,10,1,13.63,0,0,0,0,0,0,0
9,20190203,141253,17,113,9147,81.41,16.85,90.04,10,1,0,0,81.41,0,0,25.48,0,0
9,20190203,145513,5,123,7530,38.65,17.13,21.52,10,1,0,0,38.65,0,0,0,0,0
9,20190203,200203,2,279,0,0,23.59,2.53,10,1,26.12,0,0,0,0,0,0,0
1,20190204,132722,4,129,5682,32.52,10.71,21.81,10,1,0,0,32.52,0,0,0,0,0
1,20190204,162341,4,227,8957,7.96,14.48,-6.52,10,1,0,0,7.96,0,0,0,0,0
1,20190204,162646,2,22,5838,32.84,17.45,15.39,10,1,0,0,32.84,0,0,0,0,0
1,20190204,163953,3,362,0,0,14.37,30.88,10,1,-20,0,0,0,0,0,65.25,0
1,20190204,183947,3,439,9673,160.38,48.47,111.91,5,1,0,0,160.38,0,0,0,0,0
1,20190204,193445,2,168,0,0,10.24,-1.51,10,1,0,0,0,0,0,8.73,0,0
4,20190204,95653,4,37,7678,7.13,20.17,14.34,10,1,0,0,7.13,0,27.38,0,0,0
4,20190204,115802,6,48,5989,45.15,42.52,2.63,10,1,0,0,45.15,0,0,0,0,0
4,20190204,175933,3,110,1657,81.05,15.2,79.61,10,1,13.76,0,81.05,0,0,0,0,0
9,20190204,143513,3,77,8337,64.39,14.33,50.06,10,1,0,0,64.39,0,0,0,0,0
1,20190205,100653,3,61,8736,18.97,12.47,6.5,10,1,0,0,18.97,0,0,0,0,0
1,20190205,113505,4,16,1760,13.52,10.45,3.07,10,1,0,0,13.52,0,0,0,0,0
1,20190205,115051,4,23,6776,20.14,15.64,28.98,10,1,0,0,20.14,0,24.48,0,0,0
1,20190205,162444,3,318,1036,44.04,15.48,32.67,10,1,0,0,44.04,0,0,0,0,4.11
4,20190205,120217,4,130,4157,80.11,27.98,66.96,10,1,0,0,80.11,0,0,0,14.83,0
4,20190205,142722,2,245,0,0,10,-10,10,1,0,0,0,0,0,0,0,0
4,20190205,164726,5,77,455,1.14,12.14,-11,10,1,0,0,1.14,0,0,0,0,0
4,20190205,172501,3,59,7820,63.95,20.38,43.57,10,1,0,0,63.95,0,0,0,0,0
4,20190205,173145,5,100,0,0,18.03,57.6,10,1,0,0,0,0,41.07,0,34.56,0
9,20190205,100737,5,43,3785,105.2,23.66,81.54,10,1,0,0,105.2,0,0,0,0,0
9,20190205,105507,5,71,0,0,5.17,65.13,5,1,0,0,0,0,0,70.3,0,0
1,20190206,91400,3,56,3943,6.13,13.97,-7.84,10,1,0,0,6.13,0,0,0,0,0
1,20190206,150158,1,191,324,11.38,6.66,4.72,5,1,0,0,11.38,0,0,0,0,0
1,20190206,161624,2,31,9748,12.31,21.63,-9.32,10,1,0,0,12.31,0,0,0,0,0
4,20190206,111302,5,10,9429,112.29,15.65,99.58,10,1,0,0,112.29,0,0,0,2.94,0
4,20190206,132028,2,174,0,0,16.71,66.46,5,1,83.17,0,0,0,0,0,0,0
4,20190206,161513,1,31,1657,14.81,13.53,1.28,10,1,0,0,14.81,0,0,0,0,0
9,20190206,110525,2,84,0,0,12.68,-10,10,1,2.68,0,0,0,0,0,0,0
9,20190206,131824,3,148,0,0,17.63,106.44,10,1,0,0,0,0,0,0,124.07,0
9,20190206,153028,5,21,7530,53.29,9.08,44.21,5,1,0,0,53.29,0,0,0,0,0
9,20190206,190302,5,112,1658,14.45,18.05,40.24,10,1,0,0,14.45,0,43.84,0,0,0
9,20190206,204133,2,221,6014,124.23,22.45,117.85,10,1,16.07,0,124.23,0,0,0,0,0
1,20190207,85508,3,26,8140,64.69,13.34,51.35,5,1,0,0,64.69,0,0,0,0,0
1,20190207,180258,2,259,0,0,13.98,-0.55,10,1,3.02,0,0,0,0,10.41,0,0
4,20190207,113011,5,79,0,0,10.64,25.09,10,1,0,0,0,0,0,35.73,0,0
4,20190207,151643,1,216,0,0,15.58,-0.01,10,1,0,0,0,0,0,0,15.57,0
4,20190207,182851,4,284,6748,9.86,5.98,3.88,5,1,0,0,9.86,0,0,0,0,0
4,20190207,185133,3,262,6170,23.53,17.36,6.17,10,1,0,0,23.53,0,0,0,0,0
4,20190207,205212,1,462,6723,23.2,7.95,18.82,5,1,3.57,0,23.2,0,0,0,0,0
9,20190207,122100,5,40,8242,188.05,86.74,101.31,15,2,0,0,188.05,0,0,0,0,0
9,20190207,183441,5,184,9303,50.75,18.31,41.59,10,1,9.15,0,50.75,0,0,0,0,0
1,20190208,132200,1,109,5080,71.84,20.61,55.45,10,1,4.22,0,71.84,0,0,0,0,0
9,20190208,184538,1,208,0,0,10.28,7.43,10,1,0,0,0,0,0,17.71,0,0
9,20190208,205445,4,251,6702,12.63,20.51,-7.88,10,1,0,0,12.63,0,0,0,0,0
1,20190209,92720,3,52,799,16.66,5.7,10.96,5,1,0,0,16.66,0,0,0,0,0
1,20190209,115116,3,148,2606,24.61,12.3,74.2,10,1,61.89,0,24.61,0,0,0,0,0
1,20190209,135437,2,94,3286,20.36,15.97,4.39,10,1,0,0,20.36,0,0,0,0,0
1,20190209,170907,1,170,8957,2.99,5.98,-2.99,5,1,0,0,2.99,0,0,0,0,0
4,20190209,161712,4,293,6485,132.52,30.36,125.71,5,1,0,0,132.52,0,0,23.55,0,0
4,20190209,163233,3,199,1907,54.26,16,38.26,10,1,0,0,54.26,0,0,0,0,0
9,20190209,154057,6,154,2525,21.98,12.33,14.82,10,1,5.17,0,21.98,0,0,0,0,0
1,20190210,110730,3,108,799,9.1,5.02,4.08,5,1,0,0,9.1,0,0,0,0,0
1,20190210,113311,3,131,5682,22.51,10.98,11.53,10,1,0,0,22.51,0,0,0,0,0
1,20190210,120559,4,10,0,0,10.42,8.25,5,1,0,0,0,0,0,0,0,18.67
1,20190210,145259,4,98,8588,7.31,7.54,-0.23,5,1,0,0,7.31,0,0,0,0,0
4,20190210,95551,4,104,4108,47.76,8.04,39.72,5,1,0,0,47.76,0,0,0,0,0
4,20190210,130616,4,240,4414,20.86,12.96,10.4,10,1,0,0,20.86,0,0,2.5,0,0
4,20190210,140707,4,274,2546,5.87,12.87,-7,10,1,0,0,5.87,0,0,0,0,0
4,20190210,142326,2,168,4157,49.84,24.11,29.12,10,1,0,0,49.84,0,0,0,3.39,0
4,20190210,154122,5,115,0,0,10.74,40.51,10,1,51.25,0,0,0,0,0,0,0
9,20190210,125352,1,77,6753,4.68,13.01,-8.33,5,1,0,0,4.68,0,0,0,0,0
1,20190211,152146,3,139,3943,140.4,28.27,141.57,20,3,29.44,0,140.4,0,0,0,0,0
1,20190211,154206,2,172,0,0,6.41,-2.21,5,1,4.2,0,0,0,0,0,0,0
1,20190211,164853,3,181,5838,48.01,13.54,34.47,10,1,0,0,48.01,0,0,0,0,0
4,20190211,115847,2,103,3155,34.71,8.59,26.12,5,1,0,0,34.71,0,0,0,0,0
4,20190211,120203,4,94,0,0,13.16,36.54,10,1,0,0,0,0,0,49.7,0,0
4,20190211,120648,2,105,2302,99.82,13.78,90.9,10,1,0,0,99.82,0,0,0,4.86,0
4,20190211,180252,5,202,0,0,18.37,38.99,10,1,0,0,0,0,0,0,57.36,0
4,20190211,183521,2,230,0,0,12.87,-12.41,10,1,0.46,0,0,0,0,0,0,0
9,20190211,141259,2,149,8337,84.36,23.07,61.29,10,1,0,0,84.36,0,0,0,0,0
9,20190211,173253,3,167,352,50.14,13.01,37.13,10,1,0,0,50.14,0,0,0,0,0
9,20190211,184212,1,179,0,0,16.26,56.65,10,1,0,0,0,0,0,72.91,0,0
1,20190212,140733,4,100,6786,31.46,6.88,24.58,5,1,0,0,31.46,0,0,0,0,0
1,20190212,163057,4,173,9989,60.35,24.43,35.92,10,1,0,0,60.35,0,0,0,0,0
4,20190212,102146,5,61,0,0,14.45,9.93,10,1,0,0,0,0,0,0,24.38,0
4,20190212,151052,5,228,9429,122.75,11.41,111.34,10,1,0,0,122.75,0,0,0,0,0
4,20190212,164104,3,264,0,0,5.08,6.91,5,1,3.99,0,0,0,0,8,0,0
4,20190212,193839,2,72,265,67.36,41.84,45.54,20,2,0,0,67.36,0,20.02,0,0,0
1,20190213,145328,2,120,324,8.03,6.05,1.98,5,1,0,0,8.03,0,0,0,0,0
4,20190213,152342,2,100,0,0,15.96,-15,15,2,0.96,0,0,0,0,0,0,0
4,20190213,161042,2,127,0,0,11.24,-11,10,1,0.24,0,0,0,0,0,0,0
1,20190214,135914,1,140,771,23.13,27.08,-3.95,5,1,0,0,23.13,0,0,0,0,0
1,20190214,152320,4,217,9748,10.72,11.4,-0.68,10,1,0,0,10.72,0,0,0,0,0
1,20190214,155853,2,84,5682,6.93,11.7,-4.77,10,1,0,0,6.93,0,0,0,0,0
4,20190214,111856,2,111,4108,29.95,6.16,23.79,5,1,0,0,29.95,0,0,0,0,0
4,20190214,120405,4,176,1007,25.96,22.11,28.19,10,1,0,0,25.96,0,0,24.34,0,0
4,20190214,120714,2,152,5043,29.71,6.01,36.9,5,1,4.76,0,29.71,0,8.44,0,0,0
4,20190214,130643,4,218,0,0,11.13,-11,10,1,0.13,0,0,0,0,0,0,0
4,20190214,170249,4,336,7203,38.93,15.08,23.85,5,1,0,0,38.93,0,0,0,0,0
9,20190214,111410,17,37,9147,84.48,12.74,84.02,10,1,0,0,84.48,0,0,12.28,0,0
9,20190214,145238,7,152,7530,59.82,13.93,45.89,10,1,0,0,59.82,0,0,0,0,0
1,20190215,92013,3,69,4948,26.77,8.75,18.02,5,1,0,0,26.77,0,0,0,0,0
1,20190215,100820,2,6,1617,11.93,15.67,-3.74,10,1,0,0,11.93,0,0,0,0,0
1,20190215,140027,30,95,0,0,7.98,12.8,5,1,0,0,0,0,0,0,20.78,0
1,20190215,161911,1,216,0,0,10.76,-9.65,10,1,1.11,0,0,0,0,0,0,0
4,20190215,210322,2,330,8085,6.13,16.34,-10.21,10,2,0,0,6.13,0,0,0,0,0
8,20190215,185604,2,156,0,0,20.04,28.46,10,1,0,0,0,0,0,0,48.5,0
9,20190215,101849,2,125,0,0,7.93,-5,5,1,2.93,0,0,0,0,0,0,0
9,20190215,121203,1,56,0,0,11.82,59.91,10,1,0,0,0,0,0,0,71.73,0
9,20190215,184557,3,387,0,0,7.88,24.1,5,1,-50,0,0,0,0,0,81.98,0
1,20190216,113829,4,108,5380,1.15,11.67,-10.52,10,1,0,0,1.15,0,0,0,0,0
1,20190216,143710,3,181,6786,50.31,12.46,48.49,10,2,0,0,50.31,0,0,0,10.64,0
1,20190216,170841,2,41,5080,17.52,16.02,1.5,10,1,0,0,17.52,0,0,0,0,0
1,20190216,202047,2,158,9537,7.18,9.15,-1.97,5,1,0,0,7.18,0,0,0,0,0
4,20190216,143415,4,211,0,0,16.61,9.18,10,1,0,0,0,0,0,0,25.79,0
4,20190216,150610,1,267,1907,36.53,19.73,16.8,10,1,0,0,36.53,0,0,0,0,0
4,20190216,201246,2,168,0,0,5.19,-5,5,1,0.19,0,0,0,0,0,0,0
4,20190216,201725,2,174,0,0,16.14,-6.01,10,1,10.13,0,0,0,0,0,0,0
9,20190216,130441,6,63,0,0,16.27,65.06,10,1,0,81.33,0,0,0,0,0,0
9,20190216,151116,4,114,0,0,12.59,-8.5,10,1,4.09,0,0,0,0,0,0,0
9,20190216,192103,2,205,4056,33.53,40.61,6.07,10,1,0,0,33.53,0,13.15,0,0,0
1,20190217,142324,4,139,0,0,11.8,-2.76,10,1,0,0,0,0,0,0,0,9.04
4,20190217,104353,2,157,0,0,9.45,-5.25,5,1,4.2,0,0,0,0,0,0,0
4,20190217,105335,4,73,3155,87.06,23.94,100.56,20,2,0,0,87.06,0,15.06,0,22.38,0
4,20190217,132230,4,153,4414,15.5,14.31,1.19,10,1,0,0,15.5,0,0,0,0,0
4,20190217,152509,5,88,2546,12.25,17.96,-5.71,5,1,0,0,12.25,0,0,0,0,0
4,20190217,155532,3,110,0,0,12.29,-9.02,10,1,-20,0,0,0,0,0,23.27,0
4,20190217,175618,3,162,0,0,12.29,-10.49,10,1,1.8,0,0,0,0,0,0,0
4,20190217,192655,3,206,387,33.94,11.79,26.4,5,1,0,0,33.94,0,0,0,4.25,0
9,20190217,184636,3,194,8337,87.82,15.42,89.69,10,1,0,0,87.82,0,0,0,17.29,0
1,20190218,153518,4,202,5845,10.38,15.4,-5.02,10,1,0,0,10.38,0,0,0,0,0
1,20190218,153718,1,151,3038,27.51,16.3,11.21,15,2,0,0,27.51,0,0,0,0,0
1,20190218,162039,2,64,978,87.52,12.17,77.26,10,1,1.91,0,87.52,0,0,0,0,0
1,20190218,162525,3,257,5838,28.03,13.12,14.91,10,1,0,0,28.03,0,0,0,0,0
1,20190218,165030,3,267,0,0,12.94,-5.04,10,1,0,0,0,0,0,0,7.9,0
4,20190218,124542,3,170,7129,35.06,40.39,31.67,20,3,0,0,35.06,0,33.92,0,3.08,0
4,20190218,162146,1,36,8085,19.48,21.75,2.05,10,1,0,0,19.48,0,0,0,4.32,0
4,20190218,163354,1,47,5043,25.73,7.27,18.46,5,1,0,0,25.73,0,0,0,0,0
4,20190218,174647,3,308,4547,81.16,18.85,78.6,10,1,0,0,81.16,0,0,0,16.29,0
4,20190218,190846,2,284,0,0,8.33,8.64,5,1,-50,0,0,0,0,0,66.97,0
9,20190218,94340,7,8,1658,6.45,28.19,11.37,10,1,0,0,6.45,0,33.11,0,0,0
9,20190218,112216,2,126,5989,30.61,24.81,7.75,10,1,0,0,30.61,0,0,0,1.95,0
9,20190218,144738,2,212,0,0,7.94,-5,5,1,2.94,0,0,0,0,0,0,0
4,20190219,154323,4,145,0,0,17.77,6.54,10,1,0,0,0,0,0,24.31,0,0
4,20190219,155746,3,231,1715,14.18,15.7,-1.52,10,1,0,0,14.18,0,0,0,0,0
9,20190219,150348,6,9,229,63.34,25.63,37.71,10,1,0,0,63.34,0,0,0,0,0
9,20190219,180525,2,314,3943,36.6,11.84,24.76,10,1,0,0,36.6,0,0,0,0,0
9,20190219,205306,1,193,6053,34,16.12,52.13,10,1,0,0,34,0,0,0,34.25,0
1,20190220,95822,3,61,1760,1.28,13.28,-12,10,1,0,0,1.28,0,0,0,0,0
1,20190220,104619,4,27,6786,8.47,7.98,0.49,5,1,0,0,8.47,0,0,0,0,0
1,20190220,133739,4,170,5973,8.23,7.02,1.21,5,1,0,0,8.23,0,0,0,0,0
1,20190220,162303,1,29,7791,4.96,11.12,-6.16,5,1,0,0,4.96,0,0,0,0,0
1,20190220,174759,3,214,7449,35.84,11.96,23.88,10,1,0,0,35.84,0,0,0,0,0
1,20190220,190847,30,149,0,0,7.22,-5,5,1,2.22,0,0,0,0,0,0,0
3,20190220,144952,6,127,0,0,13.69,-0.69,10,1,13,0,0,0,0,0,0,0
9,20190220,101935,3,31,5921,92.23,19.86,72.37,10,1,0,0,92.23,0,0,0,0,0
9,20190220,163234,1,183,2725,114.98,32.23,82.75,15,2,0,0,114.98,0,0,0,0,0
1,20190221,80153,1,44,4948,3.11,7.68,-4.57,5,1,0,0,3.11,0,0,0,0,0
1,20190221,80313,1,45,4948,6.27,14.04,-7.77,10,1,0,0,6.27,0,0,0,0,0
1,20190221,81400,3,8,0,0,10.49,-6.5,10,1,3.99,0,0,0,0,0,0,0
1,20190221,125425,2,42,8957,17.4,13.48,9.63,5,1,0,0,17.4,0,0,0,5.71,0
1,20190221,150758,2,172,5682,15.12,7.32,7.8,5,1,0,0,15.12,0,0,0,0,0
1,20190221,155316,2,205,2666,27.6,7.12,20.48,5,1,0,0,27.6,0,0,0,0,0
1,20190221,155607,2,207,6290,24.68,21.27,3.41,10,1,0,0,24.68,0,0,0,0,0
4,20190221,131352,4,168,1836,9.97,11.73,-0.64,10,1,1.12,0,9.97,0,0,0,0,0
4,20190221,184044,3,294,4108,11.61,6.83,4.78,5,1,0,0,11.61,0,0,0,0,0
9,20190221,102841,2,109,0,0,14.96,97.26,10,1,0,0,0,0,0,0,112.22,0
9,20190221,112510,2,137,0,0,24.52,74.32,10,1,0,98.84,0,0,0,0,0,0
9,20190221,151941,3,139,5686,10.16,5.13,8.69,5,1,3.66,0,10.16,0,0,0,0,0
9,20190221,152920,5,115,0,0,18.42,19.81,10,1,38.23,0,0,0,0,0,0,0
9,20190221,172342,2,240,2079,3.06,13.44,-10.11,10,1,0.27,0,3.06,0,0,0,0,0
1,20190222,112445,4,26,0,0,7.26,-7,5,1,0.26,0,0,0,0,0,0,0
1,20190222,134253,1,97,9748,11.76,15.8,-4.04,10,1,0,0,11.76,0,0,0,0,0
1,20190222,154328,3,289,771,8.34,21.34,-13,10,1,0,0,8.34,0,0,0,0,0
1,20190222,170246,4,276,5399,53.89,10.87,43.02,10,1,0,0,53.89,0,0,0,0,0
1,20190222,170455,2,49,2810,18.11,15.04,3.07,10,1,0,0,18.11,0,0,0,0,0
4,20190222,134018,4,160,1007,13.41,14.09,-0.68,10,1,0,0,13.41,0,0,0,0,0
4,20190222,173514,3,251,7015,1.98,7.98,-6,5,1,0,0,1.98,0,0,0,0,0
4,20190222,212054,2,292,8085,17.08,14.55,2.53,10,2,0,0,17.08,0,0,0,0,0
9,20190222,123044,6,17,2657,11.76,15.28,-3.52,10,1,0,0,11.76,0,0,0,0,0
9,20190222,123319,2,162,7571,122.74,12.11,110.63,10,1,0,0,122.74,0,0,0,0,0
1,20190223,95440,3,43,0,0,13.95,2.26,10,1,16.21,0,0,0,0,0,0,0
1,20190223,103058,3,52,1617,16.97,13.69,3.28,10,1,0,0,16.97,0,0,0,0,0
1,20190223,134815,2,61,0,0,8.98,32.54,5,1,0,0,0,0,0,0,41.52,0
1,20190223,153618,4,204,6938,14.89,18.65,-3.76,15,2,0,0,14.89,0,0,0,0,0
1,20190223,175927,3,165,0,0,18.16,73.13,10,1,91.29,0,0,0,0,0,0,0
4,20190223,112539,5,135,5989,98.01,41.24,60.35,10,1,3.58,0,98.01,0,0,0,0,0
4,20190223,125705,2,67,4108,49.44,7.98,43.29,5,1,1.83,0,49.44,0,0,0,0,0
4,20190223,141912,2,106,0,0,11.3,22.77,10,1,0,0,0,0,0,0,34.07,0
4,20190223,171325,5,291,0,0,21.95,-2.69,15,2,0,0,0,0,0,0,19.26,0
9,20190223,111017,7,23,5638,41.42,33.11,8.31,10,1,0,0,41.42,0,0,0,0,0
9,20190223,151758,7,122,8337,87.57,20.25,67.32,10,1,0,0,87.57,0,0,0,0,0
9,20190223,153226,5,144,2716,55,7.66,50.58,5,1,0,0,55,0,3.24,0,0,0
9,20190223,161122,6,114,8404,7.17,12.54,-5.37,10,1,0,0,7.17,0,0,0,0,0
1,20190224,95310,72,10,6290,26.65,12.32,14.33,10,1,0,0,26.65,0,0,0,0,0
4,20190224,123135,3,33,4041,34.57,6.13,28.44,5,1,0,0,34.57,0,0,0,0,0
4,20190224,140549,5,95,9674,18.66,13.25,5.41,10,1,0,0,18.66,0,0,0,0,0
4,20190224,151021,4,166,6485,122.69,23.57,113.69,10,1,0,0,122.69,0,0,0,14.57,0
9,20190224,132641,2,156,8242,288.17,82.77,205.4,10,1,0,0,288.17,0,0,0,0,0
1,20190225,155117,5,43,9748,11.5,11.37,0.13,10,1,0,0,11.5,0,0,0,0,0
1,20190225,173358,3,307,5080,14.86,11.95,2.91,10,1,0,0,14.86,0,0,0,0,0
4,20190225,92400,3,79,2966,13.98,12.79,1.19,5,1,0,0,13.98,0,0,0,0,0
4,20190225,103815,2,58,0,0,18.11,48.38,10,1,0,0,0,0,0,66.49,0,0
4,20190225,144154,2,223,5043,47.51,7.47,47.35,5,1,0,0,47.51,0,0,0,7.31,0
4,20190225,172226,4,121,8085,10.66,15.5,-4.84,10,1,0,0,10.66,0,0,0,0,0
1,20190226,111515,3,69,0,0,16.66,-5.28,15,2,11.38,0,0,0,0,0,0,0
1,20190226,183507,2,69,9537,1.92,7.92,-6,5,1,0,0,1.92,0,0,0,0,0
4,20190226,181344,3,303,265,227.14,72.33,204.01,10,1,0,0,227.14,0,49.2,0,0,0
4,20190227,132147,2,236,4157,61.97,18.99,52.49,5,1,0,0,61.97,0,0,9.51,0,0
4,20190227,162915,36,98,9002,7.14,13.14,-6,10,1,0,0,7.14,0,0,0,0,0
9,20190227,143727,2,178,6053,8.89,23.59,-14.7,10,1,0,0,8.89,0,0,0,0,0
9,20190227,144708,6,140,0,0,12.8,22.14,10,1,0,0,0,0,0,0,34.94,0
9,20190227,181205,1,303,0,0,50.31,248.85,10,1,0,0,0,0,122.29,0,176.87,0
9,20190227,190415,5,86,1658,35.48,15.94,66.65,5,1,0,0,35.48,0,22.1,25.01,0,0
1,20190228,70613,1,4,6786,23.09,6.23,16.86,5,1,0,0,23.09,0,0,0,0,0
1,20190228,93241,3,49,1901,21.72,16.03,5.69,10,1,0,0,21.72,0,0,0,0,0
1,20190228,121501,4,79,2725,2.97,20.18,-17.21,10,1,0,0,2.97,0,0,0,0,0
1,20190228,160233,3,320,2666,30.71,8.76,21.95,5,1,0,0,30.71,0,0,0,0,0
1,20190228,163920,3,341,4056,56.75,34.82,21.93,10,1,0,0,56.75,0,0,0,0,0
4,20190228,132133,2,183,2966,5.43,15.62,-10.19,10,1,0,0,5.43,0,0,0,0,0
4,20190228,150754,3,3,5989,73.33,35.72,37.61,20,2,0,0,73.33,0,0,0,0,0
4,20190228,183644,36,109,6634,31.76,14.1,17.66,5,1,0,0,31.76,0,0,0,0,0
9,20190228,102234,1,44,0,0,5.99,7.58,5,1,0,0,0,0,0,13.57,0,0
1,20190301,132858,4,137,9673,56.01,13.02,42.99,5,1,0,0,56.01,0,0,0,0,0
1,20190301,142325,4,179,3943,159.04,24.66,151.43,10,1,17.05,0,159.04,0,0,0,0,0
1,20190301,154944,1,229,5708,50,18.56,68.04,10,1,0,0,50,0,0,0,36.6,0
1,20190301,164638,4,250,888,99.91,12.68,97.93,10,1,0,0,99.91,0,0,0,10.7,0
4,20190301,134444,5,152,0,0,8.46,108.09,5,1,-50,0,0,0,0,0,166.55,0
4,20190301,145016,2,178,622,87.03,9.45,89.08,5,1,0,0,87.03,0,0,0,11.5,0
4,20190301,151319,3,234,4547,57.46,14.27,63.2,10,1,-50,0,57.46,0,0,0,70.01,0
4,20190301,165809,5,316,6510,53.12,35.29,90.85,10,1,0,0,53.12,0,73.02,0,0,0
9,20190301,121733,5,9,7571,108.52,24.64,83.88,20,2,0,0,108.52,0,0,0,0,0
1,20190302,103800,30,63,937,0.33,5.81,-5.48,5,1,0,0,0.33,0,0,0,0,0
1,20190302,135117,4,21,8957,5.55,10.61,-5.06,10,1,0,0,5.55,0,0,0,0,0
1,20190302,152203,3,253,0,0,15.62,0.55,5,1,16.17,0,0,0,0,0,0,0
1,20190302,183237,30,171,6776,9.91,9.06,11.15,5,1,0,0,9.91,0,10.3,0,0,0
9,20190302,121432,3,9,0,0,16.61,3.02,10,1,0,0,0,0,0,0,19.63,0
9,20190302,134802,3,51,2525,29.53,14.03,15.5,10,1,0,0,29.53,0,0,0,0,0
1,20190303,130534,3,208,8957,11.51,5.34,6.17,5,1,0,0,11.51,0,0,0,0,0
1,20190303,155355,3,348,5838,54.04,14.07,39.97,10,1,0,0,54.04,0,0,0,0,0
4,20190303,95913,2,109,4615,12.36,16.37,-4.01,10,1,0,0,12.36,0,0,0,0,0
4,20190303,122445,2,189,5984,27.9,8.18,19.72,5,1,0,0,27.9,0,0,0,0,0
4,20190303,160837,3,257,2584,119.65,21.56,98.09,10,1,0,0,119.65,0,0,0,0,0
9,20190303,124552,17,80,9147,17.58,15.39,74.26,10,1,0,0,17.58,0,0,72.07,0,0
9,20190303,162505,7,152,0,0,24.16,41.2,10,1,0,0,0,0,0,0,65.36,0
9,20190303,192632,2,210,6999,158.14,16.35,143.59,10,1,0,0,158.14,0,0,1.8,0,0
1,20190304,112445,2,44,1036,44.54,24.42,20.12,10,1,0,0,44.54,0,0,0,0,0
1,20190304,150850,4,19,3038,34.74,14.91,19.83,10,1,0,0,34.74,0,0,0,0,0
1,20190304,152209,1,185,8428,17.17,5.93,20.14,5,1,0,0,17.17,0,0,0,8.9,0
